#node	identifier	x_position	y_position	color	annotation
BAG3	9606.ENSP00000358081	0.6251715785224062	0.4473570190641248	rgb(239,176,117)	BAG family molecular chaperone regulator 3; Co-chaperone for HSP70 and HSC70 chaperone proteins. Acts as a nucleotide-exchange factor (NEF) promoting the release of ADP from the HSP70 and HSC70 proteins thereby triggering client/substrate protein release. Nucleotide release is mediated via its binding to the nucleotide-binding domain (NBD) of HSPA8/HSC70 where as the substrate release is mediated via its binding to the substrate-binding domain (SBD) of HSPA8/HSC70. Has anti- apoptotic activity. Plays a role in the HSF1 nucleocytoplasmic transport.
BCAT1	9606.ENSP00000443459	0.7981227291077917	0.3588388214904679	rgb(239,177,117)	Branched-chain-amino-acid aminotransferase, cytosolic; Catalyzes the first reaction in the catabolism of the essential branched chain amino acids leucine, isoleucine, and valine.
BCHE	9606.ENSP00000264381	0.70656035526847	0.46256499133448875	rgb(239,178,117)	Cholinesterase; Esterase with broad substrate specificity. Contributes to the inactivation of the neurotransmitter acetylcholine. Can degrade neurotoxic organophosphate esters; Belongs to the type-B carboxylesterase/lipase family.
BDH1	9606.ENSP00000376184	0.1938837303189342	0.3097053726169844	rgb(239,179,117)	D-beta-hydroxybutyrate dehydrogenase, mitochondrial; 3-hydroxybutyrate dehydrogenase 1; Belongs to the short-chain dehydrogenases/reductases (SDR) family.
BDH2	9606.ENSP00000296424	0.17244650787242632	0.34831022530329286	rgb(239,180,117)	3-hydroxybutyrate dehydrogenase type 2; Dehydrogenase that mediates the formation of 2,5- dihydroxybenzoic acid (2,5-DHBA), a siderophore that shares structural similarities with bacterial enterobactin and associates with LCN2, thereby playing a key role in iron assimilation and homeostasis. Plays a role in susceptibility to bacterial infection by providing an assimilable source of iron that is exploited by pathogenic bacteria (By similarity). Also acts as a 3-hydroxybutyrate dehydrogenase.
BIN1	9606.ENSP00000316779	0.13175211949939444	0.26057192374350086	rgb(239,181,117)	Myc box-dependent-interacting protein 1; Is a key player in the control of plasma membrane curvature, membrane shaping and membrane remodeling. Required in muscle cells for the formation of T-tubules, tubular invaginations of the plasma membrane that function in depolarization-contraction coupling. Is a negative regulator of endocytosis (By similarity). Is also involved in the regulation of intracellular vesicles sorting, modulation of BACE1 trafficking and the control of amyloid-beta production. In neuronal circuits, endocytosis regulation may influence the internalization of PHF-tau  [...] 
BTN3A3	9606.ENSP00000244519	0.5895639886960032	0.2878682842287695	rgb(239,182,117)	Butyrophilin subfamily 3 member A3; Plays a role in T-cell responses in the adaptive immune response; Belongs to the immunoglobulin superfamily. BTN/MOG family.
C2orf72	9606.ENSP00000362743	0.7472547436415018	0.8283362218370884	rgb(239,183,117)	Uncharacterized protein C2orf72; Chromosome 2 open reading frame 72.
C4A	9606.ENSP00000396688	0.6920266451352443	0.178682842287695	rgb(239,184,117)	Complement C4-A alpha chain; Non-enzymatic component of C3 and C5 convertases and thus essential for the propagation of the classical complement pathway. Covalently binds to immunoglobulins and immune complexes and enhances the solubilization of immune aggregates and the clearance of IC through CR1 on erythrocytes. C4A isotype is responsible for effective binding to form amide bonds with immune aggregates or protein antigens, while C4B isotype catalyzes the transacylation of the thioester carbonyl group to form ester bonds with carbohydrate antigens.
C4B	9606.ENSP00000415941	0.6506055712555512	0.18531195840554593	rgb(239,185,117)	Complement C4-B alpha chain; Non-enzymatic component of the C3 and C5 convertases and thus essential for the propagation of the classical complement pathway. Covalently binds to immunoglobulins and immune complexes and enhances the solubilization of immune aggregates and the clearance of IC through CR1 on erythrocytes. C4A isotype is responsible for effective binding to form amide bonds with immune aggregates or protein antigens, while C4B isotype catalyzes the transacylation of the thioester carbonyl group to form ester bonds with carbohydrate antigens.
CADM2	9606.ENSP00000384193	0.7879491320145338	0.6809358752166378	rgb(239,186,117)	Cell adhesion molecule 2; Adhesion molecule that engages in homo- and heterophilic interactions with the other nectin-like family members, leading to cell aggregation. Important for synapse organization, providing regulated trans-synaptic adhesion. Preferentially binds to oligodendrocytes.
CADM4	9606.ENSP00000222374	0.33013726281792494	0.41889081455805893	rgb(239,187,117)	Cell adhesion molecule 4; Involved in the cell-cell adhesion. Has calcium- and magnesium-independent cell-cell adhesion activity. May have tumor- suppressor activity.
CALB2	9606.ENSP00000307508	0.6862131610819541	0.14592720970537262	rgb(239,188,117)	Calretinin; Calretinin is a calcium-binding protein which is abundant in auditory neurons; Belongs to the calbindin family.
CALCRL	9606.ENSP00000376177	0.4046225272507065	0.18999133448873484	rgb(239,189,117)	Calcitonin gene-related peptide type 1 receptor; Receptor for calcitonin-gene-related peptide (CGRP) together with RAMP1 and receptor for adrenomedullin together with RAMP3 (By similarity). Receptor for adrenomedullin together with RAMP2. The activity of this receptor is mediated by G proteins which activate adenylyl cyclase.
CAMK2B	9606.ENSP00000379098	0.3639281388776746	0.4676343154246101	rgb(239,190,117)	Calcium/calmodulin-dependent protein kinase type II subunit beta; Calcium/calmodulin-dependent protein kinase that functions autonomously after Ca(2+)/calmodulin-binding and autophosphorylation, and is involved in dendritic spine and synapse formation, neuronal plasticity and regulation of sarcoplasmic reticulum Ca(2+) transport in skeletal muscle. In neurons, plays an essential structural role in the reorganization of the actin cytoskeleton during plasticity by binding and bundling actin filaments in a kinase-independent manner. This structural function is required for correct targeti [...] 
CAMK2D	9606.ENSP00000425824	0.3374041178845377	0.49961005199306757	rgb(239,191,117)	Calcium/calmodulin-dependent protein kinase type II subunit delta; Calcium/calmodulin-dependent protein kinase involved in the regulation of Ca(2+) homeostatis and excitation-contraction coupling (ECC) in heart by targeting ion channels, transporters and accessory proteins involved in Ca(2+) influx into the myocyte, Ca(2+) release from the sarcoplasmic reticulum (SR), SR Ca(2+) uptake and Na(+) and K(+) channel transport. Targets also transcription factors and signaling molecules to regulate heart function. In its activated form, is involved in the pathogenesis of dilated cardiomyopath [...] 
CAMK2G	9606.ENSP00000319060	0.3126968106580541	0.4890814558058925	rgb(239,192,117)	Calcium/calmodulin-dependent protein kinase type II subunit gamma; Calcium/calmodulin-dependent protein kinase that functions autonomously after Ca(2+)/calmodulin-binding and autophosphorylation, and is involved in sarcoplasmic reticulum Ca(2+) transport in skeletal muscle and may function in dendritic spine and synapse formation and neuronal plasticity. In slow-twitch muscles, is involved in regulation of sarcoplasmic reticulum (SR) Ca(2+) transport and in fast-twitch muscle participates in the control of Ca(2+) release from the SR through phosphorylation of the ryanodine receptor-cou [...] 
CAPG	9606.ENSP00000263867	0.17244650787242632	0.3861351819757366	rgb(239,192,117)	Macrophage-capping protein; Calcium-sensitive protein which reversibly blocks the barbed ends of actin filaments but does not sever preformed actin filaments. May play an important role in macrophage function. May play a role in regulating cytoplasmic and/or nuclear structures through potential interactions with actin. May bind DNA.
CAPN1	9606.ENSP00000431984	0.20296729915220024	0.2882582322357019	rgb(239,193,117)	Calpain-1 catalytic subunit; Calcium-regulated non-lysosomal thiol-protease which catalyzes limited proteolysis of substrates involved in cytoskeletal remodeling and signal transduction; Belongs to the peptidase C2 family.
CAPN2	9606.ENSP00000295006	0.24184497375857894	0.27071057192374354	rgb(239,194,117)	Calpain-2 catalytic subunit; Calcium-regulated non-lysosomal thiol-protease which catalyzes limited proteolysis of substrates involved in cytoskeletal remodeling and signal transduction. Proteolytically cleaves MYOC at 'Arg-226'. Proteolytically cleaves CPEB3 following neuronal stimulation which abolishes CPEB3 translational repressor activity, leading to translation of CPEB3 target mRNAs (By similarity).
CAPN5	9606.ENSP00000498132	0.0656237383932176	0.839254766031196	rgb(239,195,117)	Calpain-5; Calcium-regulated non-lysosomal thiol-protease.
CAPNS1	9606.ENSP00000464849	0.23603148970528864	0.31555459272097053	rgb(239,196,117)	Calpain small subunit 1; Regulatory subunit of the calcium-regulated non-lysosomal thiol-protease which catalyzes limited proteolysis of substrates involved in cytoskeletal remodeling and signal transduction.
CARS1	9606.ENSP00000369897	0.14701251513928137	0.8337954939341422	rgb(239,197,117)	Cysteine--tRNA ligase, cytoplasmic; cysteinyl-tRNA synthetase 1.
CASK	9606.ENSP00000494788	0.15718611223253937	0.4855719237435009	rgb(239,198,117)	Peripheral plasma membrane protein CASK; Multidomain scaffolding protein with a role in synaptic transmembrane protein anchoring and ion channel trafficking. Contributes to neural development and regulation of gene expression via interaction with the transcription factor TBR1. Binds to cell-surface proteins, including amyloid precursor protein, neurexins and syndecans. May mediate a link between the extracellular matrix and the actin cytoskeleton via its interaction with syndecan and with the actin/spectrin-binding protein 4.1; Belongs to the MAGUK family.
CBR1	9606.ENSP00000290349	0.4791077916834881	0.6509098786828423	rgb(239,199,117)	Carbonyl reductase [NADPH] 1; NADPH-dependent reductase with broad substrate specificity. Catalyzes the reduction of a wide variety of carbonyl compounds including quinones, prostaglandins, menadione, plus various xenobiotics. Catalyzes the reduction of the antitumor anthracyclines doxorubicin and daunorubicin to the cardiotoxic compounds doxorubicinol and daunorubicinol. Can convert prostaglandin E2 to prostaglandin F2- alpha. Can bind glutathione, which explains its higher affinity for glutathione-conjugated substrates. Catalyzes the reduction of S- nitrosoglutathione.
CBR3	9606.ENSP00000290354	0.43696003229713365	0.6341421143847488	rgb(239,200,117)	Carbonyl reductase [NADPH] 3; Has low NADPH-dependent oxidoreductase activity towards 4- benzoylpyridine and menadione (in vitro). Belongs to the short-chain dehydrogenases/reductases (SDR) family.
CC2D1A	9606.ENSP00000313601	0.16735970932579736	0.795580589254766	rgb(239,201,117)	Coiled-coil and C2 domain-containing protein 1A; Transcription factor that binds specifically to the DRE (dual repressor element) and represses HTR1A gene transcription in neuronal cells. The combination of calcium and ATP specifically inactivates the binding with FRE. May play a role in the altered regulation of HTR1A associated with anxiety and major depression. Mediates HDAC-independent repression of HTR1A promoter in neuronal cell. Performs essential function in controlling functional maturation of synapses (By similarity). Plays distinct roles depending on its localization. When c [...] 
CCDC22	9606.ENSP00000365401	0.5692167945094874	0.1907712305025997	rgb(239,202,117)	Coiled-coil domain-containing protein 22; Involved in regulation of NF-kappa-B signaling. Promotes ubiquitination of I-kappa-B-kinase subunit IKBKB and its subsequent proteasomal degradation leading to NF-kappa-B activation; the function may involve association with COMMD8 and a CUL1-dependent E3 ubiquitin ligase complex. May down-regulate NF-kappa-B activity via association with COMMD1 and involving a CUL2-dependent E3 ubiquitin ligase complex. Regulates the cellular localization of COMM domain-containing proteins, such as COMMD1 and COMMD10. Component of the CCC complex, which is inv [...] 
